text,label,cleaned,vader_label,vader_score,finbert_label,finbert_confidence,finbert_score
"The order also covers design services , hardware , software licences , as well as maintenance services over six years .",neutral,order also cover design service hardware software licence well maintenance service six year,positive,0.2732,neutral,0.9387900233268738,0.0
"The order consists of outsourced application management , support and planning for Tecnotree and third-party applications .",neutral,order consists outsourced application management support planning tecnotree thirdparty application,positive,0.4019,neutral,0.9509319067001343,0.0
The order includes 48 ship cranes that will be delivered for 12 container feeders to be built at Wenchong shipyard in China .,neutral,order includes ship crane delivered container feeder built wenchong shipyard china,neutral,0.0,neutral,0.8905624151229858,0.0
"The order values at EUR 6.9 mn , and it consists of design services and hardware and software licences .",neutral,order value eur mn consists design service hardware software licence,positive,0.4019,neutral,0.9484503269195557,0.0
The orders also include a few high-power drives for the control of seismic compressors .,neutral,order also include highpower drive control seismic compressor,neutral,0.0,neutral,0.8664708137512207,0.0
"The orders are for 26 machine-room-less KONE MonoSpace elevators , which would be installed during 2006 .",neutral,order machineroomless kone monospace elevator would installed,neutral,0.0,neutral,0.7981814742088318,0.0
The Oulu plant employs approximately 120 people .,neutral,oulu plant employ approximately people,neutral,0.0,neutral,0.9398757219314575,0.0
The percentages of shares and voting rights have been calculated in proportion to the total number of shares registered with the Trade Register and the total number of voting rights related to them .,neutral,percentage share voting right calculated proportion total number share registered trade register total number voting right related,positive,0.705,neutral,0.9502877593040466,0.0
The per-share subscription price of the shares subscribed with the option rights was EUR 1.35 .,neutral,pershare subscription price share subscribed option right eur,positive,0.296,neutral,0.9520108103752136,0.0
"The Polish business employs about 1,000 people , and it had net sales of about EUR 70mn in 2007 .",neutral,polish business employ people net sale eur mn,neutral,0.0,neutral,0.9383246302604675,0.0
"The portfolio comprises of 118,000 m2 of leasable space with a vacancy rate of roughly 5 % , let to around 140 tenants of which two of the largest are the Swedish government and Ericsson .",neutral,portfolio comprises leasable space vacancy rate roughly let around tenant two largest swedish government ericsson,neutral,0.0,neutral,0.9463340640068054,0.0
The proposal of the shareholders to elect Mr. Hannu Krogerus to the Board is based on his long and unrivalled experience and knowledge of all matters related to Elcoteq .,neutral,proposal shareholder elect mr hannu krogerus board based long unrivalled experience knowledge matter related elcoteq,neutral,0.0258,neutral,0.8531800508499146,0.0
"The remainder of its revenues will come from technology agreements with other firms , InterDigital said .",neutral,remainder revenue come technology agreement firm interdigital said,positive,0.2732,neutral,0.7587666511535645,0.0
"The remaining amount will be funded through debt , the Danish bank said .",neutral,remaining amount funded debt danish bank said,negative,-0.3612,neutral,0.9240498542785645,0.0
"The reorganisation will be carried out by transferring HKScan Corporation 's production-related property , plant and equipment in Finland as well as its holdings in subsidiaries and associates to HKScan Finland Oy , a holding company wholly owned by HKScan Corporation .",neutral,reorganisation carried transferring hkscan corporation productionrelated property plant equipment finland well holding subsidiary associate hkscan finland oy holding company wholly owned hkscan corporation,positive,0.2732,neutral,0.9531943798065186,0.0
The report contains category level company and brand share as well as distribution share information for 2007 and 2008 .,neutral,report contains category level company brand share well distribution share information,positive,0.6705,neutral,0.9501996040344238,0.0
"The segments through which the company operates are Frozen Food business , Seafoods , Vegetable Oil business , Grain Trading and Other business operations .",neutral,segment company operates frozen food business seafood vegetable oil business grain trading business operation,neutral,0.0,neutral,0.9530163407325745,0.0
"The selling consortium includes funds managed by OKO Bank 's venture capital unit , Bio Fund Management and Finnish Industry Investment , a government-owned investment group .",neutral,selling consortium includes fund managed oko bank venture capital unit bio fund management finnish industry investment governmentowned investment group,neutral,0.0,neutral,0.9279001355171204,0.0
The solution will be installed in the USA to support the North American operations of the customer .,neutral,solution installed usa support north american operation customer,positive,0.6124,positive,0.5018231868743896,0.5018231868743896
"The Stockmann department store will have a total floor space of over 8,000 square metres and Stockmann 's investment in the project will have a price tag of about EUR 12 million .",neutral,stockmann department store total floor space square metre stockmann investment project price tag eur million,neutral,0.0,neutral,0.9203938841819763,0.0
The studies are expected to start in 2008 .,neutral,study expected start,neutral,0.0,neutral,0.8944138288497925,0.0
"The tanks will be delivered to a company which is currently building a chemical tank farm in Antwerp , northern Belgium .",neutral,tank delivered company currently building chemical tank farm antwerp northern belgium,neutral,0.0,neutral,0.91718989610672,0.0
The terms of the transactions remained undisclosed .,neutral,term transaction remained undisclosed,neutral,0.0,neutral,0.9349418878555298,0.0
The total capacity of the factory will be approximately 100 engines a year .,neutral,total capacity factory approximately engine year,neutral,0.0,neutral,0.8800709843635559,0.0
"The total floor area of the plant expansion is 29,000 square metres .",neutral,total floor area plant expansion square metre,neutral,0.0,neutral,0.923463761806488,0.0
The total investment in 2006 and 2007 is expected to amount to about EUR75m .,neutral,total investment expected amount eurm,neutral,0.0,neutral,0.8999091982841492,0.0
The total investment of the project will be approximately EUR 36m .,neutral,total investment project approximately eur,neutral,0.0,neutral,0.9046082496643066,0.0
The total value of the contract is some EUR 8 million .,neutral,total value contract eur million,positive,0.4005,neutral,0.9435968399047852,0.0
The total value of these two contracts is over EUR 21 million .,neutral,total value two contract eur million,positive,0.4005,neutral,0.9274411797523499,0.0
The transaction is planned to be financed with a EUR40m market-based loan granted by Standard Chartered Bank Hong Kong .,neutral,transaction planned financed eurm marketbased loan granted standard chartered bank hong kong,positive,0.25,neutral,0.812531054019928,0.0
The transaction value is CAD 15 million approximately EUR 10 million .,neutral,transaction value cad million approximately eur million,positive,0.34,neutral,0.9529340863227844,0.0
"The unit 's clients are mainly in the field of specialist convenience goods , as well as in the textile , shoe and furniture businesses .",neutral,unit client mainly field specialist convenience good well textile shoe furniture business,positive,0.2732,neutral,0.9422907829284668,0.0
The value of the contract is about EUR 27mn .,neutral,value contract eur mn,positive,0.34,neutral,0.9464237689971924,0.0
"The value of the contract is about EUR1 .0 m. Poyry , headquartered in Vantaa , Finland provides consulting and engineering services to the energy , forestry and infrastructure & environment sectors .",neutral,value contract eur poyry headquartered vantaa finland provides consulting engineering service energy forestry infrastructure environment sector,positive,0.5423,neutral,0.9388741850852966,0.0
The value of the contract is EUR 25mn .,neutral,value contract eur mn,positive,0.34,neutral,0.9460718631744385,0.0
The value of the contract is in total USD12m .,neutral,value contract total usdm,positive,0.34,neutral,0.9416027665138245,0.0
The value of the contracts is about EUR 3.3 mn .,neutral,value contract eur mn,positive,0.34,neutral,0.9434182643890381,0.0
The value of the deal has not been disclosed .,neutral,value deal disclosed,positive,0.34,neutral,0.9543482065200806,0.0
The value of the deal was not disclosed .,neutral,value deal disclosed,positive,0.34,neutral,0.952373206615448,0.0
The value of the multi-year agreement is over EUR 2mn a year .,neutral,value multiyear agreement eur mn year,positive,0.6808,neutral,0.7842370867729187,0.0
The value of the three-year contract is estimated at EUR40m .,neutral,value threeyear contract estimated eurm,positive,0.34,neutral,0.9056187868118286,0.0
The value of this kind of order amounts usually between Euro 2 and 3 million .,neutral,value kind order amount usually euro million,positive,0.34,neutral,0.9437970519065857,0.0
"The Web-Marela application handles invitations to quote , quote comparisons , agreements , purchases , invoice inspections , inventory management , and deliveries .",neutral,webmarela application handle invitation quote quote comparison agreement purchase invoice inspection inventory management delivery,positive,0.2732,neutral,0.94688880443573,0.0
"The works will include the laying of natural stone pavements and the installation of underground heating , and surface water drainage systems .",neutral,work include laying natural stone pavement installation underground heating surface water drainage system,positive,0.3612,neutral,0.8469867706298828,0.0
There have not been previous share subscriptions with 2004 stock options .,neutral,previous share subscription stock option,negative,-0.2235,neutral,0.9521297812461853,0.0
"These new units will be built at Cargotec 's state of the art manufacturing facility in San Antonio , Texas , USA , which started operations in 2009 .",neutral,new unit built cargotec state art manufacturing facility san antonio texas usa started operation,neutral,0.0,neutral,0.6502631306648254,0.0
"This could be any of us at any time , '' she said .",neutral,could u time said,neutral,0.0,neutral,0.9253402352333069,0.0
This wood lacquered clock comes with a stripy hand-crocheted cover .,neutral,wood lacquered clock come stripy handcrocheted cover,neutral,0.0,neutral,0.9272021055221558,0.0
To see a slide show of all the newest product releases from Fiskars .,neutral,see slide show newest product release fiskars,neutral,0.0,neutral,0.9027166962623596,0.0
Total value of the contract is about EUR 10mn .,neutral,total value contract eur mn,positive,0.4005,neutral,0.9486123919487,0.0
"Tulikivi manufactures heat-retaining , soapstone and ceramic fireplaces , as well as natural stone products and utility ceramics .",neutral,tulikivi manufacture heatretaining soapstone ceramic fireplace well natural stone product utility ceramic,positive,0.5574,neutral,0.9400467872619629,0.0
"Tyrv+ñinen is of the opinion that the airline has been repeating this for some time already , however .",neutral,tyrvinen opinion airline repeating time already however,neutral,0.0,negative,0.6880818605422974,-0.6880818605422974
"Under the agreement , Larox will transfer 10 employees within engineering and documentation related to delivery projects and product maintenance in Finland to Etteplan as of January 1 , 2007 .",neutral,agreement larox transfer employee within engineering documentation related delivery project product maintenance finland etteplan january,positive,0.4939,neutral,0.9279612302780151,0.0
"Under the transaction agreement , Metsaliitto will purchase 24.7 % of Metsa-Botnia 's shares from UPM and 3 % from M-real .",neutral,transaction agreement metsaliitto purchase metsabotnia share upm mreal,positive,0.6597,neutral,0.8983076810836792,0.0
"Unit prices for straddle carriers vary between EUR700 ,000 and EUR900 ,000 , the company added .",neutral,unit price straddle carrier vary eur eur company added,neutral,0.0,neutral,0.9276667833328247,0.0
UPM-Kymmene said its has ` not indicated any interest in any domestic consolidations ' .,neutral,upmkymmene said indicated interest domestic consolidation,negative,-0.357,neutral,0.9155955910682678,0.0
Valmet Automotive reports net sales of EUR 85mn and operating profit of EUR 8mn .,neutral,valmet automotive report net sale eur mn operating profit eur mn,positive,0.4404,neutral,0.9245002269744873,0.0
"Veidekke , headquartered in Oslo , Norway , is a Scandinavian construction and property development group with some 6,350 employees in Norway , Sweden and Denmark , with an annual turnover of NOK16 .4 bn .",neutral,veidekke headquartered oslo norway scandinavian construction property development group employee norway sweden denmark annual turnover nok bn,neutral,0.0,neutral,0.9423171281814575,0.0
Why not subscribe to the magazine ?,neutral,subscribe magazine,neutral,0.0,neutral,0.9282432198524475,0.0
Vianor sells tires for cars and trucks as well as a range of other car parts and provides maintenance services .,neutral,vianor sell tire car truck well range car part provides maintenance service,positive,0.2732,neutral,0.9402595162391663,0.0
"With the new arrangement , customer responsibilities will become mainly regional .",neutral,new arrangement customer responsibility become mainly regional,neutral,0.0,neutral,0.8920496106147766,0.0
"With this acquisition the wireless modem unit and its approximately 1,100 employees were transferred to Renesas Electronics Corporation .",neutral,acquisition wireless modem unit approximately employee transferred renesas electronics corporation,neutral,0.0,neutral,0.9474151730537415,0.0
"In the third quarter of fiscal 2008 Efore swung to a net loss of EUR 400,000 versus a net profit of EUR 200,000 for the corresponding period of fiscal 2007 .",negative,third quarter fiscal efore swung net loss eur versus net profit eur corresponding period fiscal,neutral,0.1531,negative,0.9303722381591797,-0.9303722381591797
"Konecranes Oyj KCR1V FH fell 5.5 percent to 20.51 euros , the biggest fall since June .",negative,konecranes oyj kcrv fh fell percent euro biggest fall since june,neutral,0.0,negative,0.976601243019104,-0.976601243019104
Operating loss totaled EUR 25mn compared to a profit of EUR 63mn in the corresponding period in 2005 .,negative,operating loss totaled eur mn compared profit eur mn corresponding period,neutral,0.1531,negative,0.9757693409919739,-0.9757693409919739
"Production levels have been agreed with producers a long time ago , so a fall in consumption will lead to losses .",negative,production level agreed producer long time ago fall consumption lead loss,neutral,-0.1531,negative,0.9690017104148865,-0.9690017104148865
Return on investment ROI was 4.1 % compared to 43.8 % in the first half of 2008 .,negative,return investment roi compared first half,neutral,0.0,negative,0.94366455078125,-0.94366455078125
"A total of 16.5 mn passenger ship journeys took place in the northern Baltic Sea in 2007 , slightly down from 16.5 mn in 2006 .",negative,total mn passenger ship journey took place northern baltic sea slightly mn,neutral,0.0,negative,0.9730548858642578,-0.9730548858642578
Finnish media group Talentum has issued a profit warning .,negative,finnish medium group talentum issued profit warning,neutral,0.128,negative,0.9647681713104248,-0.9647681713104248
"Finnish shipping company Finnlines ' pretax loss totalled EUR 6.5 mn in the third quarter of 2009 , compared to a profit of EUR 0.3 mn in the third quarter of 2008 .",negative,finnish shipping company finnlines pretax loss totalled eur mn third quarter compared profit eur mn third quarter,neutral,0.1531,negative,0.9747580885887146,-0.9747580885887146
"In Finland , the city of Forssa has said it will not pay compensation to food industry companies HK Ruokatalo and Atria for the lye leak into tap water that occurred in March 2008 .",negative,finland city forssa said pay compensation food industry company hk ruokatalo atrium lye leak tap water occurred march,negative,-0.2741,negative,0.9378141760826111,-0.9378141760826111
"Acando AB ( ACANB SS ) fell 8.9 percent to 13.35 kronor , the lowest close since Dec. 11 .",negative,acando ab acanb s fell percent kronor lowest close since dec,negative,-0.3818,negative,0.9740442037582397,-0.9740442037582397
"According to CEO Matti Perkonoja of the parent company HKScan , the company 's performance in the first quarter of 2010 has remained clearly below the level of the corresponding period in 2009 .",negative,according ceo matti perkonoja parent company hkscan company performance first quarter remained clearly level corresponding period,positive,0.4019,negative,0.9723556041717529,-0.9723556041717529
Diluted earnings per share ( EPS ) stood at EUR 0.25 versus EUR 0.42 .,negative,diluted earnings per share eps stood eur versus eur,positive,0.296,negative,0.7853347659111023,-0.7853347659111023
Finnish automation solutions developer Cencorp Corporation ( OMX Helsinki : CNC1V ) issued on Thursday ( 18 September ) a profit warning for the third quarter of 2008 .,negative,finnish automation solution developer cencorp corporation omx helsinki cncv issued thursday september profit warning third quarter,positive,0.296,negative,0.9672859907150269,-0.9672859907150269
Finnish communication electronics components supplier Scanfil Oyj Tuesday said sales in the first half of 2006 will be 15 % lower than during the same period a year ago .,negative,finnish communication electronics component supplier scanfil oyj tuesday said sale first half lower period year ago,negative,-0.296,negative,0.9722768068313599,-0.9722768068313599
Finnish technology company Raute Corporation ( OMX Helsinki : RUTAV ) issued on Tuesday ( 23 September ) a profit warning for the financial year 2008 .,negative,finnish technology company raute corporation omx helsinki rutav issued tuesday september profit warning financial year,neutral,0.128,negative,0.9679438471794128,-0.9679438471794128
"In Q1 of 2009 , the company 's operating loss totalled EUR 0.3 mn , compared to a profit of EUR 3.6 mn in Q1 of 2008 .",negative,q company operating loss totalled eur mn compared profit eur mn q,neutral,0.1531,negative,0.9759077429771423,-0.9759077429771423
"Last year , 8.3 million passengers flew the airline , down 4 percent from 2007 .",negative,last year million passenger flew airline percent,neutral,0.0,negative,0.9764164090156555,-0.9764164090156555
"Loss after financial items totalled EUR 9.7 mn , compared to a profit of EUR 1.3 mn in the corresponding period in 2008 .",negative,loss financial item totalled eur mn compared profit eur mn corresponding period,neutral,0.1531,negative,0.8347151875495911,-0.8347151875495911
Loss for the period totalled EUR 15.6 mn compared to a profit of EUR 6.3 mn in 2008 .,negative,loss period totalled eur mn compared profit eur mn,neutral,0.1531,negative,0.9558267593383789,-0.9558267593383789
Operating loss amounted to EUR 0.9 mn in the first half of 2006 compared to a profit of EUR 0.5 mn in the first half of 2005 .,negative,operating loss amounted eur mn first half compared profit eur mn first half,neutral,0.1531,negative,0.9751418232917786,-0.9751418232917786
"Operating loss of the Pulp & Paper Machinery unit was over EUR 3mn in September 2007 - August 2008 , compared to a profit of EUR 3.7 mn a year earlier .",negative,operating loss pulp paper machinery unit eur mn september august compared profit eur mn year earlier,neutral,0.1531,negative,0.9739671945571899,-0.9739671945571899
Operating loss totaled EUR 0.3 mn compared to a profit of EUR 2.2 mn in the corresponding period in 2007 .,negative,operating loss totaled eur mn compared profit eur mn corresponding period,neutral,0.1531,negative,0.9772153496742249,-0.9772153496742249
"Operating loss totaled EUR 0.8 mn , compared to a profit of EUR 0.5 mn .",negative,operating loss totaled eur mn compared profit eur mn,neutral,0.1531,negative,0.9752635955810547,-0.9752635955810547
"Operating loss totalled EUR 12.7 mn , compared to a profit of EUR 17.7 mn in the first half of 2008 .",negative,operating loss totalled eur mn compared profit eur mn first half,neutral,0.1531,negative,0.9767246842384338,-0.9767246842384338
"Operating loss totalled EUR 4.0 mn , compared to a profit of EUR 8.6 mn in the second quarter of 2008 .",negative,operating loss totalled eur mn compared profit eur mn second quarter,neutral,0.1531,negative,0.9772700071334839,-0.9772700071334839
"Operating loss totalled EUR 5.2 mn , compared to a loss of EUR 3.4 mn in the corresponding period in 2008-2009 .",negative,operating loss totalled eur mn compared loss eur mn corresponding period,negative,-0.5574,negative,0.9755331873893738,-0.9755331873893738
Pretax loss totaled EUR 117mn compared to a loss of EUR 65mn in the corresponding period .,negative,pretax loss totaled eur mn compared loss eur mn corresponding period,negative,-0.5574,negative,0.9234969615936279,-0.9234969615936279
Pretax loss totalled EUR 162.3 mn compared to a profit of EUR 253.5 mn in 2007 .,negative,pretax loss totalled eur mn compared profit eur mn,neutral,0.1531,negative,0.9745134711265564,-0.9745134711265564
"Pretax loss totalled EUR 49.9 mn , compared to a loss of EUR 15.4 mn in the corresponding period in 2008 .",negative,pretax loss totalled eur mn compared loss eur mn corresponding period,negative,-0.5574,negative,0.9583271145820618,-0.9583271145820618
"Publishing Sweden 's operating loss was EUR 1.1 mn in Q1 of 2009 , compared to a profit of EUR 0.6 mn a year ago .",negative,publishing sweden operating loss eur mn q compared profit eur mn year ago,neutral,0.1531,negative,0.9753136038780212,-0.9753136038780212
The company reported today an operating loss of EUR0 .1 m on net sales of EUR4 .5 m for the first quarter 2008 .,negative,company reported today operating loss eur net sale eur first quarter,negative,-0.3182,negative,0.9595925211906433,-0.9595925211906433
"Cerberus Capital Management LP-backed printing paper maker NewPage Corp. has posted mixed second-quarter results , casting a cloud over its planned initial public offering .",negative,cerberus capital management lpbacked printing paper maker newpage corp posted mixed secondquarter result casting cloud planned initial public offering,neutral,0.0,negative,0.9725458025932312,-0.9725458025932312
"Finnish electronics manufacturing services EMS company Elcoteq SE posted a net loss of 66.4 mln euro $ 91.2 mln for the first half of 2007 , compared to a net profit of 7.1 mln euro $ 9.8 mln for the same period of 2006 .",negative,finnish electronics manufacturing service em company elcoteq se posted net loss mln euro mln first half compared net profit mln euro mln period,neutral,0.1531,negative,0.9517542719841003,-0.9517542719841003
Finnish laboratory liquid handling and diagnostic test systems developer Biohit Oyj OMX Helsinki : BIOBV issued on Tuesday 3 June a profit warning for the financial year 2008 .,negative,finnish laboratory liquid handling diagnostic test system developer biohit oyj omx helsinki biobv issued tuesday june profit warning financial year,neutral,0.128,negative,0.9658401012420654,-0.9658401012420654
Finnish retail software developer Aldata Solution Oyj reported a net loss of 11.7 mln euro $ 17.2 mln for 2007 versus a net profit of 2.5 mln euro $ 3.7 mln for 2006 .,negative,finnish retail software developer aldata solution oyj reported net loss mln euro mln versus net profit mln euro mln,positive,0.4404,negative,0.9683352708816528,-0.9683352708816528
"Finnish textiles and clothing group Marimekko Oyj posted a net profit of 7.99 mln euro $ 10.4 mln for 2006 , compared to 8.4 mln euro $ 10.9 mln for 2005 .",negative,finnish textile clothing group marimekko oyj posted net profit mln euro mln compared mln euro mln,positive,0.4404,negative,0.7771306037902832,-0.7771306037902832
"In January-June 2010 , diluted loss per share stood at EUR0 .3 versus EUR0 .1 in the first half of 2009 .",negative,januaryjune diluted loss per share stood eur versus eur first half,neutral,-0.0258,negative,0.9458434581756592,-0.9458434581756592
"In October , UPM reported a third-quarter net loss of euro86 million $ 110 million compared with a net profit of euro120 million in 2007 .",negative,october upm reported thirdquarter net loss euro million million compared net profit euro million,neutral,0.1531,negative,0.972464919090271,-0.972464919090271
Operating loss amounted to EUR 0.7 mn compared to a profit of EUR 0.8 mn in the second quarter of 2005 .,negative,operating loss amounted eur mn compared profit eur mn second quarter,neutral,0.1531,negative,0.9762634634971619,-0.9762634634971619
"Operating loss before non-recurring items was EUR 0.9 mn , compared to a profit of EUR 11.5 mn in 2008 .",negative,operating loss nonrecurring item eur mn compared profit eur mn,neutral,0.1531,negative,0.9623593091964722,-0.9623593091964722
"Operating profit margin was 8.3 % , compared to 11.8 % a year earlier .",negative,operating profit margin compared year earlier,positive,0.4404,negative,0.6242697238922119,-0.6242697238922119
Operating profit was EUR 1.6 mn in 2005 compared to EUR 5.9 mn in 2004 .,negative,operating profit eur mn compared eur mn,positive,0.4404,negative,0.8576660752296448,-0.8576660752296448
"Operating result showed a loss of EUR 2.9 mn , while a year before , it showed a profit of EUR 0.6 mn .",negative,operating result showed loss eur mn year showed profit eur mn,neutral,0.1531,negative,0.9654532670974731,-0.9654532670974731
"Salcomp Oyj , the Finnish maker of mobile phone chargers , Monday posted a EUR1 .49 million loss in the second quarter compared with a 1.70 million profit in the same period the previous year .",negative,salcomp oyj finnish maker mobile phone charger monday posted eur million loss second quarter compared million profit period previous year,neutral,0.1531,negative,0.9747999906539917,-0.9747999906539917
Scanfil has also issued a profit warning .,negative,scanfil also issued profit warning,neutral,0.128,negative,0.9615153670310974,-0.9615153670310974
Scanfil issued a profit warning on 10 April 2006 .,negative,scanfil issued profit warning april,neutral,0.128,negative,0.954764187335968,-0.954764187335968
"The operating loss amounted to EUR 0.8 mn , compared to a profit of EUR 3.9 mn a year earlier .",negative,operating loss amounted eur mn compared profit eur mn year earlier,neutral,0.1531,negative,0.9756435751914978,-0.9756435751914978
The real estate company posted a net loss of +ó  x201a -¼ 59.3 million +ó  x201a -¼ 0.21 per share compared with a net profit of +ó  x201a -¼ 31 million +ó  x201a -¼ 0.11 per share for the corresponding quarter of 2007 .,negative,real estate company posted net loss xa million xa per share compared net profit xa million xa per share corresponding quarter,positive,0.6124,negative,0.9707543849945068,-0.9707543849945068
"TietoEnator was down 1.13 pct to 18.38 , extending recent lows after last week 's second-quarter report , dealers said .",negative,tietoenator pct extending recent low last week secondquarter report dealer said,negative,-0.2023,negative,0.9755254983901978,-0.9755254983901978
Operating profit excluding restructuring costs grew to EUR 44.5 million from EUR 31.7 million while operating profit including restructuring costs showed even larger growth to EUR 38.5 million from EUR 7.4 million .,positive,operating profit excluding restructuring cost grew eur million eur million operating profit including restructuring cost showed even larger growth eur million eur million,positive,0.8126,positive,0.9492413401603699,0.9492413401603699
"Having a China based operation will not only enable us to fully leverage our resources and expertise in wireless solutions , but also strengthen our capability to offer industry-leading products for our customers in China . ''",positive,china based operation enable u fully leverage resource expertise wireless solution also strengthen capability offer industryleading product customer china,positive,0.5106,positive,0.9334679841995239,0.9334679841995239
"Cost cutting measures , which have produced around EUR70m of savings over the past nine months , have dampened the airline 's loss , Finnair said .",positive,cost cutting measure produced around eurm saving past nine month dampened airline loss finnair said,negative,-0.4215,positive,0.9157949686050415,0.9157949686050415
"Consolidated operating profit excluding one-off items was EUR 30.6 mn , up from EUR 29.6 mn a year earlier .",positive,consolidated operating profit excluding oneoff item eur mn eur mn year earlier,positive,0.4404,positive,0.9553725719451904,0.9553725719451904
EBIT excluding non-recurring items was estimated to increase from 2009 .,positive,ebit excluding nonrecurring item estimated increase,positive,0.3182,positive,0.9557980895042419,0.9557980895042419
Operating profit excluding non-recurring items increased by 27 % to EUR 81.9 mn from EUR 64.4 mn in the corresponding period in 2008 .,positive,operating profit excluding nonrecurring item increased eur mn eur mn corresponding period,positive,0.6124,positive,0.9525226354598999,0.9525226354598999
Cash flow from business operations totalled EUR 0.4 mn compared to a negative EUR 15.5 mn in the first half of 2008 .,positive,cash flow business operation totalled eur mn compared negative eur mn first half,negative,-0.5719,positive,0.7831129431724548,0.7831129431724548
"Cash flow from operations totalled EUR 2.71 mn , compared to a negative EUR 0.83 mn in the corresponding period in 2008 .",positive,cash flow operation totalled eur mn compared negative eur mn corresponding period,negative,-0.5719,positive,0.8659254908561707,0.8659254908561707
"Cash flow from operations totalled EUR 7.4 mn , compared to a negative EUR 68.6 mn in the second quarter of 2008 .",positive,cash flow operation totalled eur mn compared negative eur mn second quarter,negative,-0.5719,positive,0.8595187067985535,0.8595187067985535
"EBIT excluding non-recurring items , totalled EUR 67.8 mn , up from EUR 38.1 mn .",positive,ebit excluding nonrecurring item totalled eur mn eur mn,neutral,0.0,positive,0.9525612592697144,0.9525612592697144
"Finnish energy company Fortum Oyj said on November 13 , 2007 it was granted an environmental permit to build a biofuel-fired combined heat and power CHP plant in Vartan harbor in eastern Stockholm .",positive,finnish energy company fortum oyj said november granted environmental permit build biofuelfired combined heat power chp plant vartan harbor eastern stockholm,positive,0.4767,positive,0.874637246131897,0.874637246131897
Nokia was up 0.12 pct to 16.70 eur after kicking off the morning in negative territory .,positive,nokia pct eur kicking morning negative territory,negative,-0.5719,positive,0.9460886120796204,0.9460886120796204
"Return on investment was 5.0 % , compared to a negative 4.1 % in 2009 .",positive,return investment compared negative,negative,-0.5719,negative,0.4854321777820587,-0.4854321777820587
"Thus the method will cut working costs , and will fasten the planning and building processes .",positive,thus method cut working cost fasten planning building process,negative,-0.2732,positive,0.8113614916801453,0.8113614916801453
"The copying , republication or redistribution of AFX News Content , including by framing or similar means , is expressly prohibited without the prior written consent of AFX News .",neutral,copying republication redistribution afx news content including framing similar mean expressly prohibited without prior written consent afx news,positive,0.2263,neutral,0.8954646587371826,0.0
"The company reported a profit of 800,000 euro ($ 1.2 mln)on the sale of its Varesvuo Partners sub-group and a loss of 400,000 euro $ 623,000 caused by the sale of its program production subsidiary Oy Filmiteollisuus Fine Ab .",neutral,company reported profit euro mlnon sale varesvuo partner subgroup loss euro caused sale program production subsidiary oy filmiteollisuus fine ab,positive,0.34,negative,0.9569448232650757,-0.9569448232650757
The extracted filtrates are very high in clarity while the dried filter cakes meet required transport moisture limits (TMLs)for their ore grades .,neutral,extracted filtrate high clarity dried filter cake meet required transport moisture limit tmlsfor ore grade,positive,0.4522,neutral,0.859894871711731,0.0
"After the split , the number of K shares will be 9 540 000 and the number of A shares 26 885 540 .",neutral,split number k share number share,positive,0.6124,neutral,0.956183135509491,0.0
"Established in 1987 , the SRV Group is a private Finnish construction concern with operations in Finland , the Baltic countries and Russia .",neutral,established srv group private finnish construction concern operation finland baltic country russia,neutral,0.0,neutral,0.9445375204086304,0.0
"Initial estimated total value of the contract was 250 000 Euros , excluding VAT .",neutral,initial estimated total value contract euro excluding vat,positive,0.4005,neutral,0.9468415379524231,0.0
Nokia and Capcom announced that Resident Evil Degeneration will be released on N-Gage later this year .,neutral,nokia capcom announced resident evil degeneration released ngage later year,negative,-0.6597,neutral,0.8880430459976196,0.0
Olli-Pekka Laine has been appointed as the Chairman and Erkki Pehu-Lehtonen as the Vice Chairman of the Board .,neutral,ollipekka laine appointed chairman erkki pehulehtonen vice chairman board,neutral,0.0,neutral,0.9495676755905151,0.0
Risk exposure by Non-life Insurance  Moving 12-month  Expenses by function in Non-life Insurance excluding expenses for investment management and expenses for other services rendered Non-life Insurance investment portfolio by allocation,neutral,risk exposure nonlife insurance moving month expense function nonlife insurance excluding expense investment management expense service rendered nonlife insurance investment portfolio allocation,negative,-0.2732,neutral,0.9369285702705383,0.0
The issue came up in connection with discussion with local municipalities concerning the sale of water to industrial facilities .,neutral,issue came connection discussion local municipality concerning sale water industrial facility,neutral,0.0,neutral,0.9267882704734802,0.0
"The purchase price will be paid in cash upon the closure of the transaction , scheduled for April 1 , 2009 .",neutral,purchase price paid cash upon closure transaction scheduled april,neutral,0.0,neutral,0.9461725950241089,0.0
The terms and conditions of the Stock Option Scheme 2008 are available on the Company 's internet pages www.sanoma.com .,neutral,term condition stock option scheme available company internet page wwwsanomacom,neutral,0.0,neutral,0.9557527899742126,0.0
"Tieto 's service is also used to send , process and receive materials related to absentee voting .",neutral,tieto service also used send process receive material related absentee voting,negative,-0.2732,neutral,0.9510894417762756,0.0
"Trading code : ELI1V Number of shares : 99,483 Price-share : Gratuitous After the transfer , Elisa holds a total of 10,435,023 own shares .",neutral,trading code eliv number share priceshare gratuitous transfer elisa hold total share,positive,0.5719,neutral,0.9466511607170105,0.0
"A total of 1,800,000 stock options were issued in the 2003 stock option scheme .",neutral,total stock option issued stock option scheme,neutral,0.0,neutral,0.9467884302139282,0.0
